"class","order","family","genus","sci_name","tax_level","life_stage","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","diel_migrant","refuge","season_migrant","body_shape","l_min_TL","l_max_TL","phys_defense","defense_spines","exoskeleton","transparent","col_disrupt","silver","countershade","photophore","gregarious","gregarious_solitary","gregarious_shoaling","gregarious_schooling","trophic_level","IUCN_status","commercial","recreational","lipid","protein","energy","lipid_pacific","protein_pacific","energy_pacific","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL"
"Thaliacea","Salpida","Salpidae","Salpa","Salpa maxima","species","juvenile",0,182,9.2,28.9,24.4,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,0,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Thaliacea","Salpida","Salpidae","Salpa","Salpa maxima","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,NA,0,NA,"globiform",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Thaliacea","Salpida","Salpidae","Salpa","Salpa spp.","genus",NA,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,0.15048,NA,NA,0.15048,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Scombridae","Sarda","Sarda chiliensis chiliensis","species","adult",0,100,14.6,23.1,18.5,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",47,102,0,0,0,0,1,1,1,0,"schooling",0,0,1,4.5,"LC",1,1,NA,NA,NA,NA,NA,NA,4.82986076877075,4.25786259319217,3.29964487609929,2.90957705843441,0.8816139368379,0.0324534356741179
"Actinopterygii","Perciformes","Scombridae","Sarda","Sarda chiliensis chiliensis","species","juvenile",0,100,14.6,23.1,18.5,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",4.65,47,0,0,0,0,1,1,1,0,"schooling",0,0,1,NA,"LC",0,1,NA,NA,NA,NA,NA,NA,4.9848681832976,4.21350391782601,2.87129834825992,2.42678052607902,0.845262306754067,0.079137308463898
"Actinopterygii","Perciformes","Scombridae","Sarda","Sarda chiliensis chiliensis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",0.412,4.65,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Clupeiformes","Clupeidae","Sardina","Sardina pilchardus","species","adult",10,100,7.1,17.3,10.3,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,1,1,0,1,"fusiform",14.2,27.5,0,0,0,0,0,1,1,0,"schooling",0,0,1,3.06,"LC",1,0,11.7,17.8,7.365,NA,NA,NA,5.52412749794924,4.51065003884367,2.98344115911886,2.3632245742798,0.815914191662073,0.0494582661192675
"Actinopterygii","Clupeiformes","Clupeidae","Sardina","Sardina pilchardus","species","juvenile",10,100,7.1,17.3,10.3,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,1,1,0,1,"fusiform",2.48,14.2,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"LC",0,0,11.7,17.8,7.365,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Clupeiformes","Clupeidae","Sardina","Sardina pilchardus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,1,1,0,1,"elongated",0.28,2.48,0,0,0,1,0,1,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Clupeiformes","Clupeidae","Sardinella","Sardinella aurita","species","adult",0,350,13.3,26.3,18.8,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,1,0,1,"fusiform",14.4,36,0,0,0,0,0,1,1,0,"schooling",0,0,1,3.4,"LC",1,0,5.185,19.8170833333333,5.1404,NA,NA,NA,5.27966750641171,4.30587673311638,3.62037657479645,2.88379445813214,0.815625378346048,0.0478082696597609
"Actinopterygii","Clupeiformes","Clupeidae","Sardinella","Sardinella aurita","species","juvenile",0,350,13.3,26.3,18.8,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",1.87308476292363,14.4,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"LC",0,0,5.185,19.8170833333333,5.1404,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Clupeiformes","Clupeidae","Sardinella","Sardinella aurita","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax","species","adult",0,200,9.5,25.2,17.9,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",10.7793271853644,47.3092693135439,0,0,0,0,1,1,1,0,"schooling",0,0,1,2.84,"LC",1,0,8.08428571428571,17.742,5.31190576263158,11.6154545454545,17.7244444444444,5.30145608277778,5.64779797430361,4.71119772037417,3.4029793613098,2.78662392262874,0.834931517082039,0.0483820286711635
"Actinopterygii","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax","species","juvenile",0,200,9.5,25.2,17.9,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",2.76596483866907,10.2866460942238,0,0,0,0,1,1,1,0,"schooling",0,0,1,NA,"LC",0,0,8.08428571428571,17.742,5.31190576263158,11.6154545454545,17.7244444444444,5.30145608277778,8.93826718570555,7.82027532924665,4.17578772802653,3.65348328386081,0.87492073874824,0.0455760540912155
"Actinopterygii","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Octopodidae","Scaeurgus","Scaeurgus unicirrhus","species","adult",100,800,10.5,22.1,14.7,"benthic",1,1,0,0,0,"continental shelf",0,0,0,1,1,0,1,1,1,"fusiform",22.4728268150438,40.4510882670788,0,0,0,0,1,0,0,0,"solitary",1,0,0,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,6.17286721864459,1.37340693038945,6.17286721864459,1.37340693038945,0.222490923867793,0.0138382451420089
"Cephalopoda","Octopoda","Octopodidae","Scaeurgus","Scaeurgus unicirrhus","species","juvenile",100,800,10.5,22.1,14.7,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,1,0,1,0,1,"fusiform",4.7431737090036,11.857934272509,0,0,0,0,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Octopodidae","Scaeurgus","Scaeurgus unicirrhus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,1,0,1,"globiform",NA,NA,0,0,0,1,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus","species","adult",0,300,9.3,27.7,20.7,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",26.1,64,1,1,0,0,1,1,1,0,"schooling",0,1,1,3.38,"LC",1,1,7.95444444444444,19.2133333333333,6.73433333333333,10.448,19.3625,6.6692,5.27648163329221,4.46944914240456,2.86612877593998,2.43099344147422,0.847507569658184,0.054908579464867
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus","species","juvenile",0,300,9.3,27.7,20.7,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",1.73515462423321,26.1,1,1,0,0,1,1,1,0,"schooling",0,1,1,NA,"LC",0,0,7.95444444444444,19.2133333333333,6.73433333333333,10.448,19.3625,6.6692,5.73051744611605,4.96721346870033,3.21117919518969,2.96161420757944,0.864476271480917,0.0707047513248281
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","species","adult",0,1000,7,17.5,10.2,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",28.7,60,1,1,0,0,1,1,1,0,"schooling",0,1,1,3.63,"LC",1,1,11.85,14.9,7.82333333333333,NA,NA,NA,5.5988379343569,4.91952479063427,3.8711413343036,3.35831037646953,0.87977308096772,0.0405641994153137
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","species","juvenile",0,1000,7,17.5,10.2,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",4.858432947853,28.7,1,1,0,0,0,1,1,0,"schooling",0,1,1,NA,"LC",0,0,11.85,14.9,7.82333333333333,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus saurus","species","adult",0,30,6.5,22,14.4,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",11.1412637467117,55.7063187335586,0,0,0,0,0,1,1,0,"schooling",0,1,1,3.91,"LC",1,0,2.1,22.9,5.8,NA,NA,NA,10.3311636904401,9.2755211268106,7.47152182260335,6.62357609113017,0.897564246511213,0.0262177538627994
"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus saurus","species","juvenile",0,30,6.5,22,14.4,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"elongated",2.93795752699862,11.7518301079945,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"LC",0,0,2.1,22.9,5.8,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus saurus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax","Scombrolabrax heterolepis","species","adult",100,900,8.9,18.6,12.9,"mesopelagic",0,0,1,1,0,"continental shelf",0,0,0,1,1,0,1,0,0,"fusiform",NA,30,1,1,0,0,0,0,0,0,"schooling",0,0,1,3.95,"LC",0,0,NA,NA,NA,NA,NA,NA,5.05532478667329,4.23669585223343,2.95307864766791,2.45328068493599,0.840498924498831,0.0823463573003606
"Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax","Scombrolabrax heterolepis","species","juvenile",1,150,8.9,18.6,12.9,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,1,0,0,"fusiform",1.68698676392658,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax","Scombrolabrax heterolepis","species","larva",1,150,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,1,0,0,"fusiform",0.24,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Scoperlarchidae","Scopelarchus","Scopelarchus analis","species","adult",0,820,9.2,23,14.6,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"elongated",NA,14.0319507043528,0,0,0,0,0,0,0,0,"shoaling",0,1,0,4.2,"LC",0,0,NA,NA,NA,NA,NA,NA,7.79666322395798,7.09473090446272,2.91090498182838,2.42641541950912,0.897950703040272,0.0553915767145919
"Actinopterygii","Aulopiformes","Scoperlarchidae","Scopelarchus","Scopelarchus analis","species","juvenile",0,820,9.2,23,14.6,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"elongated",NA,NA,0,0,0,0,0,0,0,0,"shoaling",0,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Scoperlarchidae","Scopelarchus","Scopelarchus analis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,0,"elongated",NA,2.56,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopeloberyx","Scopeloberyx robustus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.18680382365726,3.63944691434804,3.32779015945634,2.9376972368293,0.871415168342595,0.0512090225852786
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopeloberyx","Scopeloberyx robustus","species","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,NA,NA,NA,NA
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopelogadus","Scopelogadus bispinosus","species","adult",200,4000,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",5.15,11,1,1,0,0,1,1,1,0,"solitary",1,1,0,3.5,"LC",0,0,1.7590921,6.1530594,2.33,1.7590921,6.1530594,2.33,3.85897411764706,3.05901176470588,2.03215638072203,1.61089193314962,0.792700772652774,0.0443592445172871
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopelogadus","Scopelogadus bispinosus","species","juvenile",200,4000,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,5.15,1,1,0,NA,NA,NA,NA,0,"solitary",1,1,0,NA,"LC",0,0,1.7590921,6.1530594,2.33,1.7590921,6.1530594,2.33,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopelogadus","Scopelogadus bispinosus","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",0.18,NA,0,0,0,1,NA,NA,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hoedti","species","adult",0,600,13.2,26.3,19.8,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,1,1,1,0,NA,"elongated",12.6389877371495,15.7987346714369,0,0,0,0,0,1,0,0,NA,NA,NA,NA,3.3,"NE",0,0,NA,NA,NA,NA,NA,NA,12.4475841005471,11.0303882577838,5.47286761793433,4.84976475930094,0.886146915633131,0.0500598409184787
"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hoedti","species","juvenile",0,600,13.2,26.3,19.8,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,1,1,1,0,NA,"elongated",NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hoedti","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,NA,0,NA,"elongated",NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena guttata","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.69190164349939,3.07032172940054,1.98715933824978,1.65305006760485,0.831782314469596,0.0618286861254954
"Actinopterygii","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena guttata","species","juvenile",NA,183,18.9,22.4,20.8,"demersal",0,1,1,0,0,"coastal",1,0,1,0,0,0,0,1,1,"fusiform",NA,17,1,1,0,0,1,0,0,0,"solitary",1,1,0,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena guttata","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",1,0,1,0,0,0,NA,0,1,"fusiform",0.195,NA,1,1,0,1,0,0,0,0,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus","species","adult",0,200,7.5,11.6,8.9,"demersal",0,1,1,0,0,"reef-associated",1,1,1,0,0,0,0,1,0,"fusiform",29.7,99,1,1,0,0,1,0,0,0,"solitary",1,0,0,3.6,"NE",1,1,0.6,NA,NA,0.6,NA,NA,4.06793292324694,3.21699247426417,2.22352770696758,1.75825744286854,0.791372945281154,0.0404770029710865
"Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus","species","juvenile",0,200,7.5,11.6,8.9,"demersal",0,1,1,0,0,"reef-associated",1,1,1,0,0,0,0,1,1,"fusiform",6,29.7,1,1,0,0,1,0,0,0,"solitary",1,0,0,NA,"NE",1,1,0.6,NA,NA,0.6,NA,NA,3.65007483704409,3.4155530499154,1.68920006436401,1.56857413924459,0.937688041520422,0.0841402183327684
"Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,1,1,"fusiform",0.1,6,0,0,0,0,0,1,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Scyllaridae","Scyllarus","Scyllarus arctus","species","adult",0,444,14.4,21.4,18.3,"benthic",1,1,0,0,0,"reef-associated",0,1,1,1,0,0,1,1,1,"globiform",2.1,16,1,0,1,0,1,0,0,0,"solitary",1,0,0,NA,"LC",1,0,NA,NA,NA,NA,NA,NA,3.76001132176856,3.15546861921799,3.76001132176856,3.15546861921799,0.839270023685461,0.0373931413000973
"Malacostraca","Decapoda","Scyllaridae","Scyllarus","Scyllarus arctus","species","juvenile",0,444,14.4,21.4,18.3,"benthic",1,1,0,0,0,"reef-associated",0,1,1,1,0,0,1,1,1,"globiform",NA,2.1,1,0,1,0,1,0,0,0,"solitary",1,0,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Scyllaridae","Scyllarus","Scyllarus arctus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,1,0,1,"globiform",0.1,2.8,1,0,1,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aleutianus","species","adult",25,900,1.1,6.6,3.8,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,0,0,0,1,1,"fusiform",47,97,1,1,0,0,0,0,0,0,"shoaling",0,1,0,3.52,"NE",1,1,NA,NA,NA,NA,NA,NA,3.44813167281453,2.81511205087915,2.61527754410577,2.12691215893184,0.816623068821829,0.066079419193207
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aleutianus","species","juvenile",25,900,1.1,6.6,3.8,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,0,0,0,1,1,"fusiform",5,47,1,1,0,0,0,0,0,0,"shoaling",0,1,0,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,4.23892283157592,3.53144519884774,2.97299470126073,2.38977459595037,0.830947760149123,0.105578311988168
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aleutianus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"elongated",0.41,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes alutus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,6.1655,NA,NA,6.1655,3.65560777281078,3.02208497617115,2.04260036660265,1.68877017905,0.826469911445521,0.0638735959409369
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes alutus","species","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,6.1655,NA,NA,6.1655,4.68005908243452,3.89323770464017,3.08664133304931,2.56602832431314,0.831767875763816,0.0826973072511698
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes auriculatus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,1.515,NA,4.931284005,1.515,NA,4.931284005,3.34260910784778,2.68071873790978,2.09705853834252,1.67558330377857,0.802236666814286,0.0567228752014765
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes auriculatus","species","juvenile",0,128,8,12.8,9.7,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",2.5,31,1,1,0,0,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,1.515,NA,4.931284005,1.515,NA,4.931284005,4.04263196865633,3.25773853531082,2.44257248287751,1.91087332120033,0.806350408622458,0.0763769378325374
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes auriculatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",0.55,2.5,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aurora","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.17087262548003,2.63137321797317,1.88302366165846,1.5593176813437,0.829865769291061,0.0671544242053166
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aurora","species","juvenile",124,769,4.5,7.5,5.4,"epipelagic",0,1,1,1,0,"continental slope",0,0,1,0,1,0,0,0,1,"fusiform",1.63489077181066,28,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,3.58440288913611,2.84257723301852,2.84445645812461,2.18235113231691,0.795160155292966,0.0798469931696782
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aurora","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",NA,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
